"","V1","M01AE"
"2111",NA,0.190870460174744
"2112",NA,0.189813135064011
"2113",NA,0.054273639055988
"2114",NA,0.042773961013238
"2115",NA,0.0366874620128228
"2116",NA,0.0426067628311505
"2117",NA,0.0473475377138609
"2118",NA,0.0473475377138609
"2119",NA,0.0473475377138609
"2120",NA,0.0473475377138609
"2121",NA,0.0473475377138609
"2122",NA,0.0473475377138609
"2123",NA,0.0206818402362327
"2124",NA,0.0440164585182624
"2125",NA,0.0581800190333911
"2126",NA,0.245701071231367
"2127",NA,0.222110435484736
"2128",NA,0.243450187914452
"2129",NA,0.237423401439736
"2130",NA,0.212614382679187
"2131",NA,0.226635947296798
"2132",NA,0.196692708863179
"2133",NA,0.228744422950905
"2134",NA,0.218769803785385
"2135",NA,0.21210825960658
"2136",NA,0.210933287906556
"2137",NA,0.0603125654548225
"2138",NA,0.0475333397252329
"2139",NA,0.0407696073546326
"2140",NA,0.0473475377138609
"2141",NA,0.0513795945649813
"2142",NA,0.0513795945649813
"2143",NA,0.0513795945649813
"2144",NA,0.0513795945649813
"2145",NA,0.0513795945649813
"2146",NA,0.0513795945649813
"2147",NA,0.0224430797778165
"2148",NA,0.0477648448483642
"2149",NA,0.0631345563898972
"2150",NA,0.266624665897961
"2151",NA,0.241025081237041
"2152",NA,0.264182100184509
"2153",NA,0.257642080142243
"2154",NA,0.230720356500026
"2155",NA,0.245935979951732
"2156",NA,0.213442812936807
"2157",NA,0.248224010744649
"2158",NA,0.237399965537448
"2159",NA,0.230171132622162
"2160",NA,0.228896101807732
"2161",NA,0.0654487077864559
"2162",NA,0.0515812192423055
"2163",NA,0.044241495917142
"2164",NA,0.0513795945649813
"2165",NA,0.0466104542387701
"2166",NA,0.0466104542387701
"2167",NA,0.0466104542387701
"2168",NA,0.0466104542387701
"2169",NA,0.0466104542387701
"2170",NA,0.0466104542387701
"2171",NA,0.0203598753905691
"2172",NA,0.0433312316665114
"2173",NA,0.0572743007493879
"2174",NA,0.241876116267263
"2175",NA,0.218652728082286
"2176",NA,0.239660273608793
"2177",NA,0.233727309219298
"2178",NA,0.209304505215515
"2179",NA,0.223107788924053
"2180",NA,0.193630692285885
"2181",NA,0.225183440853056
"2182",NA,0.215364101715014
"2183",NA,0.208806261221129
"2184",NA,0.207649580909963
"2185",NA,0.0593736487236983
"2186",NA,0.0467933637746548
"2187",NA,0.040134925905121
"2188",NA,0.0466104542387701
"2189",NA,0.0452296666160139
"2190",NA,0.0452296666160139
"2191",NA,0.0452296666160139
"2192",NA,0.0452296666160139
"2193",NA,0.0452296666160139
"2194",NA,0.0452296666160139
"2195",NA,0.0197567346488775
"2196",NA,0.0420475876999153
"2197",NA,0.0555776074459574
"2198",NA,0.234710780656687
"2199",NA,0.212175361887326
"2200",NA,0.232560580098616
"2201",NA,0.22680337378591
"2202",NA,0.203104070679773
"2203",NA,0.216498446051986
"2204",NA,0.187894578625107
"2205",NA,0.218512608889334
"2206",NA,0.208984157754143
"2207",NA,0.202620586660414
"2208",NA,0.201498171835033
"2209",NA,0.0576147643572086
"2210",NA,0.0454071576416661
"2211",NA,0.0389459692679224
"2212",NA,0.0452296666160139
"2213",NA,0.0488781078758441
"2214",NA,0.0488781078758441
"2215",NA,0.0488781078758441
"2216",NA,0.0488781078758441
"2217",NA,0.0488781078758441
"2218",NA,0.0488781078758441
"2219",NA,0.0213504073695816
"2220",NA,0.0454393472532874
"2221",NA,0.0600607631112412
"2222",NA,0.25364367493479
"2223",NA,0.229290441492071
"2224",NA,0.251320028914483
"2225",NA,0.245098418801702
"2226",NA,0.219487416544303
"2227",NA,0.233962246304397
"2228",NA,0.203051054107761
"2229",NA,0.236138881150707
"2230",NA,0.22584181956877
"2231",NA,0.218964932391256
"2232",NA,0.217751978217125
"2233",NA,0.0622622468434449
"2234",NA,0.0490699161766321
"2235",NA,0.0420875374423572
"2236",NA,0.0488781078758441
"2237",NA,0.0470350608557939
"2238",NA,0.0470350608557939
"2239",NA,0.0470350608557939
"2240",NA,0.0470350608557939
"2241",NA,0.0470350608557939
"2242",NA,0.0470350608557939
"2243",NA,0.0205453474687499
"2244",NA,0.0437259655945513
"2245",NA,0.0577960516630139
"2246",NA,0.244079531813076
"2247",NA,0.220644585846607
"2248",NA,0.241843503523068
"2249",NA,0.235856491689078
"2250",NA,0.211211203601936
"2251",NA,0.225140230895149
"2252",NA,0.195394607153187
"2253",NA,0.227234791362119
"2254",NA,0.217326001124729
"2255",NA,0.210708420761053
"2256",NA,0.209541203455088
"2257",NA,0.0599145240388322
"2258",NA,0.0472196366401742
"2259",NA,0.040500542490314
"2260",NA,0.0470350608557939
"2261",NA,0.0463317939261506
"2262",NA,0.0463317939261506
"2263",NA,0.0463317939261506
"2264",NA,0.0463317939261506
"2265",NA,0.0463317939261506
"2266",NA,0.0463317939261506
"2267",NA,0.0202381540013682
"2268",NA,0.0430721761657749
"2269",NA,0.0569318866963058
"2270",NA,0.240430061400924
"2271",NA,0.217345514098693
"2272",NA,0.238227466144094
"2273",NA,0.232329971945537
"2274",NA,0.208053179524561
"2275",NA,0.22177394038675
"2276",NA,0.192473072388668
"2277",NA,0.223837183043522
"2278",NA,0.214076548763835
"2279",NA,0.207557914278816
"2280",NA,0.206408149173742
"2281",NA,0.0590186837317256
"2282",NA,0.0465136099385053
"2283",NA,0.0398949794986262
"2284",NA,0.0463317939261506
"2285",NA,0.0514870460579886
"2286",NA,0.0514870460579886
"2287",NA,0.0514870460579886
"2288",NA,0.0514870460579886
"2289",NA,0.0514870460579886
"2290",NA,0.0514870460579886
"2291",NA,0.0224900155788914
"2292",NA,0.0478647367205301
"2293",NA,0.0632665913427201
"2294",NA,0.267182265051202
"2295",NA,0.241529143307799
"2296",NA,0.264734591136043
"2297",NA,0.258180893778419
"2298",NA,0.231202868029807
"2299",NA,0.246450312313709
"2300",NA,0.213889191486811
"2301",NA,0.248743128125403
"2302",NA,0.237896446308712
"2303",NA,0.23065249554565
"2304",NA,0.229374798225854
"2305",NA,0.0655855823847588
"2306",NA,0.051689092398286
"2307",NA,0.044334019317325
"2308",NA,0.0514870460579886
"2309",NA,0.0558716182411645
"2310",NA,0.0558716182411645
"2311",NA,0.0558716182411645
"2312",NA,0.0558716182411645
"2313",NA,0.0558716182411645
"2314",NA,0.0558716182411645
"2315",NA,0.02440523706189
"2316",NA,0.051940837589543
"2317",NA,0.0686542948092041
"2318",NA,0.289935171206704
"2319",NA,0.262097461831665
"2320",NA,0.2872790564548
"2321",NA,0.280167254460548
"2322",NA,0.250891813919075
"2323",NA,0.267437711409953
"2324",NA,0.232103726424761
"2325",NA,0.269925780536778
"2326",NA,0.258155408918196
"2327",NA,0.250294572405343
"2328",NA,0.248908067986367
"2329",NA,0.0711707682161178
"2330",NA,0.0560908705940651
"2331",NA,0.0481094487262717
"2332",NA,0.0558716182411645
"2333",NA,0.0495921187649335
"2334",NA,0.0495921187649335
"2335",NA,0.0495921187649335
"2336",NA,0.0495921187649335
"2337",NA,0.0495921187649335
"2338",NA,0.0495921187649335
"2339",NA,0.0216622938973313
"2340",NA,0.0461031247631364
"2341",NA,0.0609381301111539
"2342",NA,0.25734889908774
"2343",NA,0.232639913865373
"2344",NA,0.25499130927065
"2345",NA,0.248678813942355
"2346",NA,0.222693686431607
"2347",NA,0.237379964353579
"2348",NA,0.206017221784347
"2349",NA,0.239588395458979
"2350",NA,0.229140914509054
"2351",NA,0.222163569835512
"2352",NA,0.220932896839481
"2353",NA,0.0631717730947129
"2354",NA,0.049786728999375
"2355",NA,0.0427023517495136
"2356",NA,0.0495921187649335
"2357",NA,0.0481230023425511
"2358",NA,0.0481230023425511
"2359",NA,0.0481230023425511
"2360",NA,0.0481230023425511
"2361",NA,0.0481230023425511
"2362",NA,0.0481230023425511
"2363",NA,0.0210205703230293
"2364",NA,0.0447373662636113
"2365",NA,0.059132899563939
"2366",NA,0.249725197916111
"2367",NA,0.225748191420901
"2368",NA,0.247437449315806
"2369",NA,0.241311955284975
"2370",NA,0.216096610927568
"2371",NA,0.230347822701608
"2372",NA,0.199914169699568
"2373",NA,0.232490831266382
"2374",NA,0.222352846385959
"2375",NA,0.215582198500129
"2376",NA,0.214387982948427
"2377",NA,0.0613003731304493
"2378",NA,0.048311847445385
"2379",NA,0.0414373377151885
"2380",NA,0.0481230023425511
"2381",NA,0.0520048339020017
"2382",NA,0.0520048339020017
"2383",NA,0.0520048339020017
"2384",NA,0.0520048339020017
"2385",NA,0.0520048339020017
"2386",NA,0.0520048339020017
"2387",NA,0.022716190074614
"2388",NA,0.0483460962221582
"2389",NA,0.0639028420977645
"2390",NA,0.269869226909988
"2391",NA,0.243958120379795
"2392",NA,0.267396937564417
"2393",NA,0.260777331884507
"2394",NA,0.233527997236714
"2395",NA,0.248928779921378
"2396",NA,0.216040202892533
"2397",NA,0.251244653807806
"2398",NA,0.240288890573117
"2399",NA,0.232972089842249
"2400",NA,0.231681543151763
"2401",NA,0.0662451544499944
"2402",NA,0.0522089121541476
"2403",NA,0.0447798715857363
"2404",NA,0.0520048339020017
"2405",NA,0.0500438874104813
"2406",NA,0.0500438874104813
"2407",NA,0.0500438874104813
"2408",NA,0.0500438874104813
"2409",NA,0.0500438874104813
"2410",NA,0.0500438874104813
"2411",NA,0.021859630599557
"2412",NA,0.0465231097677798
"2413",NA,0.0614932573609701
"2414",NA,0.259693266831437
"2415",NA,0.234759190504581
"2416",NA,0.257314200110658
"2417",NA,0.25094419993007
"2418",NA,0.224722356058895
"2419",NA,0.239542421365842
"2420",NA,0.207893974049888
"2421",NA,0.241770970585857
"2422",NA,0.231228316361716
"2423",NA,0.2241874102669
"2424",NA,0.222945526225921
"2425",NA,0.0637472481314447
"2426",NA,0.0502402704831119
"2427",NA,0.043091356778781
"2428",NA,0.0500438874104813
"2429",NA,0.0492956325893705
"2430",NA,0.0492956325893705
"2431",NA,0.0492956325893705
"2432",NA,0.0492956325893705
"2433",NA,0.0492956325893705
"2434",NA,0.0492956325893705
"2435",NA,0.0215327860071365
"2436",NA,0.0458274975166517
"2437",NA,0.0605738118768746
"2438",NA,0.255810340284929
"2439",NA,0.231249077578016
"2440",NA,0.25346684530399
"2441",NA,0.247192089190005
"2442",NA,0.221362313603496
"2443",NA,0.23596078970367
"2444",NA,0.204785549097071
"2445",NA,0.238156017717355
"2446",NA,0.227770996967724
"2447",NA,0.220835366306194
"2448",NA,0.219612050881064
"2449",NA,0.06279410103966
"2450",NA,0.0494890793477281
"2451",NA,0.0424470560034744
"2452",NA,0.0492956325893705
"2453",NA,0.0547806655108612
"2454",NA,0.0547806655108612
"2455",NA,0.0547806655108612
"2456",NA,0.0547806655108612
"2457",NA,0.0547806655108612
"2458",NA,0.0547806655108612
"2459",NA,0.0239286988687157
"2460",NA,0.0509266375293628
"2461",NA,0.0673137467326144
"2462",NA,0.284273878826132
"2463",NA,0.256979730314446
"2464",NA,0.281669627537858
"2465",NA,0.274696691036449
"2466",NA,0.245992884587472
"2467",NA,0.262215705843739
"2468",NA,0.227571654470738
"2469",NA,0.264655192776374
"2470",NA,0.253114650173995
"2471",NA,0.245407304849085
"2472",NA,0.24404787340256
"2473",NA,0.0697810833215795
"2474",NA,0.0549956367285352
"2475",NA,0.0471700606059069
"2476",NA,0.0547806655108612
"2477",NA,0.0594457181904083
"2478",NA,0.0594457181904083
"2479",NA,0.0594457181904083
"2480",NA,0.0594457181904083
"2481",NA,0.0594457181904083
"2482",NA,0.0594457181904083
"2483",NA,0.0259664368139301
"2484",NA,0.0552634860260204
"2485",NA,0.0730461008695512
"2486",NA,0.308482285346498
"2487",NA,0.278863801424444
"2488",NA,0.305656259289018
"2489",NA,0.298089516271992
"2490",NA,0.266941329713003
"2491",NA,0.284545666054301
"2492",NA,0.246951370773513
"2493",NA,0.287192896630532
"2494",NA,0.274669575913126
"2495",NA,0.266305882739484
"2496",NA,0.264830683818192
"2497",NA,0.0757235527438704
"2498",NA,0.0596789960870115
"2499",NA,0.0511870037293955
"2500",NA,0.0594457181904083
"2501",NA,0.0462166682486563
"2502",NA,0.0462166682486563
"2503",NA,0.0462166682486563
"2504",NA,0.0462166682486563
"2505",NA,0.0462166682486563
"2506",NA,0.0462166682486563
"2507",NA,0.0201878660458801
"2508",NA,0.0429651500171621
"2509",NA,0.0567904218085575
"2510",NA,0.239832638522093
"2511",NA,0.216805451920206
"2512",NA,0.237635516294682
"2513",NA,0.2317526762452
"2514",NA,0.207536207026457
"2515",NA,0.221222874412954
"2516",NA,0.191994813487372
"2517",NA,0.223280990304959
"2518",NA,0.213544609341171
"2519",NA,0.207042172420455
"2520",NA,0.205895264262533
"2521",NA,0.0588720335510685
"2522",NA,0.0463980324828728
"2523",NA,0.0397958480781869
"2524",NA,0.0462166682486563
"2525",NA,0.0448475461380699
"2526",NA,0.0448475461380699
"2527",NA,0.0448475461380699
"2528",NA,0.0448475461380699
"2529",NA,0.0448475461380699
"2530",NA,0.0448475461380699
"2531",NA,0.0195898209072677
"2532",NA,0.0416923508496265
"2533",NA,0.0551080629299535
"2534",NA,0.232727838875476
"2535",NA,0.210382809415502
"2536",NA,0.230595804174604
"2537",NA,0.224887237318973
"2538",NA,0.2013881565383
"2539",NA,0.214669370229211
"2540",NA,0.186307161083499
"2541",NA,0.216666516516944
"2542",NA,0.207218566003894
"2543",NA,0.200908757208446
"2544",NA,0.19979582504614
"2545",NA,0.0571280090273558
"2546",NA,0.0450235376400548
"2547",NA,0.038616936279088
"2548",NA,0.0448475461380699
"2549",NA,0.0484651637323225
"2550",NA,0.0484651637323225
"2551",NA,0.0484651637323225
"2552",NA,0.0484651637323225
"2553",NA,0.0484651637323225
"2554",NA,0.0484651637323225
"2555",NA,0.0211700295671621
"2556",NA,0.0450554552994223
"2557",NA,0.0595533428885676
"2558",NA,0.251500779584347
"2559",NA,0.227353293163413
"2560",NA,0.249196764766175
"2561",NA,0.243027717601736
"2562",NA,0.217633088560313
"2563",NA,0.231985628476596
"2564",NA,0.20133558787403
"2565",NA,0.234143874137003
"2566",NA,0.223933806742454
"2567",NA,0.217115018587365
"2568",NA,0.215912311993273
"2569",NA,0.0617362275003516
"2570",NA,0.0486553515506914
"2571",NA,0.0417319630787544
"2572",NA,0.0484651637323225
"2573",NA,0.0466376875988357
"2574",NA,0.0466376875988357
"2575",NA,0.0466376875988357
"2576",NA,0.0466376875988357
"2577",NA,0.0466376875988357
"2578",NA,0.0466376875988357
"2579",NA,0.0203717711728879
"2580",NA,0.0433565490562114
"2581",NA,0.0573077647368191
"2582",NA,0.24201743862666
"2583",NA,0.218780481578157
"2584",NA,0.239800301304965
"2585",NA,0.233863870428003
"2586",NA,0.209426796771068
"2587",NA,0.223238145404127
"2588",NA,0.193743826011974
"2589",NA,0.225315010086304
"2590",NA,0.215489933746111
"2591",NA,0.208928261664777
"2592",NA,0.207770905533306
"2593",NA,0.0594083393093299
"2594",NA,0.0468207040043343
"2595",NA,0.0401583757707408
"2596",NA,0.0466376875988357
"2597",NA,0.0459403621831451
"2598",NA,0.0459403621831451
"2599",NA,0.0459403621831451
"2600",NA,0.0459403621831451
"2601",NA,0.0459403621831451
"2602",NA,0.0459403621831451
"2603",NA,0.0200671730134833
"2604",NA,0.0427082831333039
"2605",NA,0.0564509006227329
"2606",NA,0.238398800574825
"2607",NA,0.215509281865732
"2608",NA,0.236214813829072
"2609",NA,0.230367144302471
"2610",NA,0.206295453095298
"2611",NA,0.219900294825407
"2612",NA,0.190846973681443
"2613",NA,0.221946106284271
"2614",NA,0.212267934213904
"2615",NA,0.205804372072135
"2616",NA,0.204664320697547
"2617",NA,0.0585200674623054
"2618",NA,0.0461206421324081
"2619",NA,0.039557928846385
"2620",NA,0.0459403621831451
"2621",NA,0.0510520604363913
"2622",NA,0.0510520604363913
"2623",NA,0.0510520604363913
"2624",NA,0.0510520604363913
"2625",NA,0.0510520604363913
"2626",NA,0.0510520604363913
"2627",NA,0.0223000098559897
"2628",NA,0.047460353990328
"2629",NA,0.0627320868475397
"2630",NA,0.264924989628717
"2631",NA,0.239488596945569
"2632",NA,0.26249799475889
"2633",NA,0.255999665971365
"2634",NA,0.229249562665352
"2635",NA,0.24436818971196
"2636",NA,0.212082159815058
"2637",NA,0.246641634788927
"2638",NA,0.235886590597495
"2639",NA,0.228703839974404
"2640",NA,0.227436937213733
"2641",NA,0.0650314860147841
"2642",NA,0.0512523997987271
"2643",NA,0.0439594656688416
"2644",NA,0.0510520604363913
"2645",NA,0.0553995897903012
"2646",NA,0.0553995897903012
"2647",NA,0.0553995897903012
"2648",NA,0.0553995897903012
"2649",NA,0.0553995897903012
"2650",NA,0.0553995897903012
"2651",NA,0.0241990506902415
"2652",NA,0.051502018133874
"2653",NA,0.0680742725824624
"2654",NA,0.287485669044
"2655",NA,0.259883145103812
"2656",NA,0.284851994338959
"2657",NA,0.277800276032703
"2658",NA,0.248772167522808
"2659",NA,0.265178277862237
"2660",NA,0.23014281020517
"2661",NA,0.267645326666892
"2662",NA,0.255974396418654
"2663",NA,0.248179971772836
"2664",NA,0.246805181164084
"2665",NA,0.0705694856951284
"2666",NA,0.0556169898011408
"2667",NA,0.0477029985594602
"2668",NA,0.0553995897903012
"2669",NA,0.0518311285381794
"2670",NA,0.0518311285381794
"2671",NA,0.0518311285381794
"2672",NA,0.0518311285381794
"2673",NA,0.0518311285381794
"2674",NA,0.0518311285381794
"2675",NA,0.022640313973
"2676",NA,0.0481846116907494
"2677",NA,0.0636893952774787
"2678",NA,0.268967815853985
"2679",NA,0.243143257012712
"2680",NA,0.266503784393077
"2681",NA,0.259906289369556
"2682",NA,0.232747972329816
"2683",NA,0.248097313670306
"2684",NA,0.215318590318702
"2685",NA,0.250405452127433
"2686",NA,0.239486283084011
"2687",NA,0.23219392176459
"2688",NA,0.230907685728817
"2689",NA,0.0660238838912443
"2690",NA,0.0520345251327874
"2691",NA,0.0446302988767767
"2692",NA,0.0518311285381794
"2693",NA,0.0502956837130252
"2694",NA,0.0502956837130252
"2695",NA,0.0502956837130252
"2696",NA,0.0502956837130252
"2697",NA,0.0502956837130252
"2698",NA,0.0502956837130252
"2699",NA,0.0219696175419142
"2700",NA,0.0467571912436309
"2701",NA,0.0618026612789325
"2702",NA,0.260999916010134
"2703",NA,0.235940383637568
"2704",NA,0.258608878992186
"2705",NA,0.252206828094204
"2706",NA,0.225853048762491
"2707",NA,0.240747681371077
"2708",NA,0.208939994586973
"2709",NA,0.242987443558002
"2710",NA,0.232391743867372
"2711",NA,0.225315411385579
"2712",NA,0.224067278793061
"2713",NA,0.0640679930257248
"2714",NA,0.0504930548889813
"2715",NA,0.0433081713563436
"2716",NA,0.0502956837130252
"2717",NA,0.054352774144574
"2718",NA,0.054352774144574
"2719",NA,0.054352774144574
"2720",NA,0.054352774144574
"2721",NA,0.054352774144574
"2722",NA,0.054352774144574
"2723",NA,0.0237417919818255
"2724",NA,0.050528849946652
"2725",NA,0.0667879595631682
"2726",NA,0.282053417696711
"2727",NA,0.254972463573764
"2728",NA,0.279469508195662
"2729",NA,0.272551037248821
"2730",NA,0.244071436016129
"2731",NA,0.260167540937579
"2732",NA,0.225794093989286
"2733",NA,0.262587973056131
"2734",NA,0.251137573545219
"2735",NA,0.243490430236674
"2736",NA,0.242141617298953
"2737",NA,0.0692360238045944
"2738",NA,0.0545660662236836
"2739",NA,0.0468016156172911
"2740",NA,0.054352774144574
"2741",NA,0.0523032938604134
"2742",NA,0.0523032938604134
"2743",NA,0.0523032938604134
"2744",NA,0.0523032938604134
"2745",NA,0.0523032938604134
"2746",NA,0.0523032938604134
"2747",NA,0.0228465601313229
"2748",NA,0.048623558388368
"2749",NA,0.0642695856899242
"2750",NA,0.271418028284721
"2751",NA,0.24535821581323
"2752",NA,0.268931550270138
"2753",NA,0.262273954136501
"2754",NA,0.234868233347738
"2755",NA,0.250357402372952
"2756",NA,0.217280075133873
"2757",NA,0.25268656724739
"2758",NA,0.241667927999183
"2759",NA,0.234309135555661
"2760",NA,0.233011182313078
"2761",NA,0.0666253407626625
"2762",NA,0.0525085433341954
"2763",NA,0.0450368668996016
"2764",NA,0.0523032938604134
"2765",NA,0.0515212564565239
"2766",NA,0.0515212564565239
"2767",NA,0.0515212564565239
"2768",NA,0.0515212564565239
"2769",NA,0.0515212564565239
"2770",NA,0.0515212564565239
"2771",NA,0.0225049589958268
"2772",NA,0.0478965402875313
"2773",NA,0.063308628621405
"2774",NA,0.267359793429091
"2775",NA,0.241689626553257
"2776",NA,0.264910493165044
"2777",NA,0.258352441224749
"2778",NA,0.231356490015596
"2779",NA,0.246614065413739
"2780",NA,0.214031309457124
"2781",NA,0.248908404679364
"2782",NA,0.238054515820589
"2783",NA,0.23080575183825
"2784",NA,0.229527205556669
"2785",NA,0.0656291605094201
"2786",NA,0.051723437045848
"2787",NA,0.0443634769107517
"2788",NA,0.0515212564565239
"2789",NA,0.0572539303867806
"2790",NA,0.0572539303867806
"2791",NA,0.0572539303867806
"2792",NA,0.0572539303867806
"2793",NA,0.0572539303867806
"2794",NA,0.0572539303867806
"2795",NA,0.0250090437291978
"2796",NA,0.0532258988230227
"2797",NA,0.0703528614258687
"2798",NA,0.297108418039656
"2799",NA,0.268581979664337
"2800",NA,0.294386588712135
"2801",NA,0.287098834587207
"2802",NA,0.257099094333239
"2803",NA,0.274054351634728
"2804",NA,0.237846173308881
"2805",NA,0.276603977743101
"2806",NA,0.264542396953227
"2807",NA,0.256487076548042
"2808",NA,0.255066268810876
"2809",NA,0.0729315945607803
"2810",NA,0.0574786072324722
"2811",NA,0.0492997180863996
"2812",NA,0.0572539303867806
"2813",NA,0.0621296031971538
"2814",NA,0.0621296031971538
"2815",NA,0.0621296031971538
"2816",NA,0.0621296031971538
"2817",NA,0.0621296031971538
"2818",NA,0.0621296031971538
"2819",NA,0.0271387824859983
"2820",NA,0.0577585495239605
"2821",NA,0.0763440227534631
"2822",NA,0.322409797801409
"2823",NA,0.291454083758486
"2824",NA,0.31945618090652
"2825",NA,0.311547810792514
"2826",NA,0.278993330333176
"2827",NA,0.297392476053491
"2828",NA,0.258100854732834
"2829",NA,0.300159225119349
"2830",NA,0.287070495256739
"2831",NA,0.278329193881984
"2832",NA,0.276787391942218
"2833",NA,0.0791423575636861
"2834",NA,0.062373413240868
"2835",NA,0.0534980201664333
"2836",NA,0.0621296031971538
"2837",NA,0.0581694034432694
"2838",NA,0.0581694034432694
"2839",NA,0.0581694034432694
"2840",NA,0.0581694034432694
"2841",NA,0.0581694034432694
"2842",NA,0.0581694034432694
"2843",NA,0.0254089307858236
"2844",NA,0.0540769648712521
"2845",NA,0.071477782433862
"2846",NA,0.301859091918878
"2847",NA,0.272876524408778
"2848",NA,0.29909374136239
"2849",NA,0.291689458249869
"2850",NA,0.261210031209008
"2851",NA,0.278436397954347
"2852",NA,0.241649261791755
"2853",NA,0.281026791814218
"2854",NA,0.268772349990051
"2855",NA,0.260588227444252
"2856",NA,0.259144701420446
"2857",NA,0.0740977487328365
"2858",NA,0.0583976728038724
"2859",NA,0.050088005690337
"2860",NA,0.0581694034432694
"2861",NA,0.0564461936267307
"2862",NA,0.0564461936267307
"2863",NA,0.0564461936267307
"2864",NA,0.0564461936267307
"2865",NA,0.0564461936267307
"2866",NA,0.0564461936267307
"2867",NA,0.0246562168784069
"2868",NA,0.0524749894133871
"2869",NA,0.0693603253333336
"2870",NA,0.292916821247092
"2871",NA,0.264792833022415
"2872",NA,0.290233391407389
"2873",NA,0.283048452702558
"2874",NA,0.253471947898652
"2875",NA,0.270188000930565
"2876",NA,0.234490646515856
"2877",NA,0.272701656989053
"2878",NA,0.260810240624966
"2879",NA,0.252868564442305
"2880",NA,0.25146780141876
"2881",NA,0.071902677777289
"2882",NA,0.0566677007381146
"2883",NA,0.0486041991187153
"2884",NA,0.0564461936267307
"2885",NA,0.0609994136081314
"2886",NA,0.0609994136081314
"2887",NA,0.0609994136081314
"2888",NA,0.0609994136081314
"2889",NA,0.0609994136081314
"2890",NA,0.0609994136081314
"2891",NA,0.0266451052718193
"2892",NA,0.0567078730671696
"2893",NA,0.0749552609513596
"2894",NA,0.316544893180698
"2895",NA,0.286152289538159
"2896",NA,0.313645005054266
"2897",NA,0.305880494825227
"2898",NA,0.273918207668242
"2899",NA,0.291982657496906
"2900",NA,0.253405783721175
"2901",NA,0.294699077076838
"2902",NA,0.281848442187687
"2903",NA,0.273266152416095
"2904",NA,0.271752397146692
"2905",NA,0.0777026917044767
"2906",NA,0.0612387885426718
"2907",NA,0.0525248463118772
"2908",NA,0.0609994136081314
"2909",NA,0.0586993084616547
"2910",NA,0.0586993084616547
"2911",NA,0.0586993084616547
"2912",NA,0.0586993084616547
"2913",NA,0.0586993084616547
"2914",NA,0.0586993084616547
"2915",NA,0.0256403981748324
"2916",NA,0.0545695890579908
"2917",NA,0.0721289226101866
"2918",NA,0.304608933557
"2919",NA,0.275362343948336
"2920",NA,0.301818391524396
"2921",NA,0.294346657715347
"2922",NA,0.263589572655143
"2923",NA,0.280972866197845
"2924",NA,0.243850610764457
"2925",NA,0.283586857733208
"2926",NA,0.27122078178808
"2927",NA,0.262962104453142
"2928",NA,0.261505428360074
"2929",NA,0.0747727559802956
"2930",NA,0.0589296572845276
"2931",NA,0.0505442917102221
"2932",NA,0.0586993084616547
"2933",NA,0.0578216380242637
"2934",NA,0.0578216380242637
"2935",NA,0.0578216380242637
"2936",NA,0.0578216380242637
"2937",NA,0.0578216380242637
"2938",NA,0.0578216380242637
"2939",NA,0.0252570236501447
"2940",NA,0.0537536660709584
"2941",NA,0.0710504529533051
"2942",NA,0.300054429203294
"2943",NA,0.271245133793943
"2944",NA,0.297305611278017
"2945",NA,0.289945594626327
"2946",NA,0.259648388651671
"2947",NA,0.27677176766988
"2948",NA,0.240204563173496
"2949",NA,0.279346674876068
"2950",NA,0.267165496156616
"2951",NA,0.25903030233688
"2952",NA,0.257595406424486
"2953",NA,0.0736547557999523
"2954",NA,0.058048542677905
"2955",NA,0.0497885548578551
"2956",NA,0.0578216380242637
"2957",NA,0.0642553436382979
"2958",NA,0.0642553436382979
"2959",NA,0.0642553436382979
"2960",NA,0.0642553436382979
"2961",NA,0.0642553436382979
"2962",NA,0.0642553436382979
"2963",NA,0.0280673254749311
"2964",NA,0.0597347360474008
"2965",NA,0.0789561040843495
"2966",NA,0.333440924841328
"2967",NA,0.301426072966529
"2968",NA,0.33038625108211
"2969",NA,0.322207299130947
"2970",NA,0.288538979662639
"2971",NA,0.307567645066446
"2972",NA,0.266931676057387
"2973",NA,0.310429057385844
"2974",NA,0.296892501672747
"2975",NA,0.287852120038594
"2976",NA,0.286257565939359
"2977",NA,0.0818501828421891
"2978",NA,0.0645074955487424
"2979",NA,0.0553284343190564
"2980",NA,0.0642553436382979
"2981",NA,0.0697272480085658
"2982",NA,0.0697272480085658
"2983",NA,0.0697272480085658
"2984",NA,0.0697272480085658
"2985",NA,0.0697272480085658
"2986",NA,0.0697272480085658
"2987",NA,0.0304575036645077
"2988",NA,0.0648216711523552
"2989",NA,0.0856799067525055
"2990",NA,0.361836335254757
"2991",NA,0.327095138799602
"2992",NA,0.358521529314363
"2993",NA,0.349646068086436
"2994",NA,0.313110596813988
"2995",NA,0.333759719466761
"2996",NA,0.289663242368873
"2997",NA,0.336864806065823
"2998",NA,0.32217549426785
"2999",NA,0.31236524508694
"3000",NA,0.310634900763107
"3001",NA,0.0888204416228837
"3002",NA,0.0700008728590431
"3003",NA,0.0600401343024034
"3004",NA,0.0697272480085658
"3005",NA,0.0557547352606262
"3006",NA,0.0557547352606262
"3007",NA,0.0557547352606262
"3008",NA,0.0557547352606262
"3009",NA,0.0557547352606262
"3010",NA,0.0557547352606262
"3011",NA,0.0243541815002589
"3012",NA,0.0518321777708329
