"","V1","M01AB","M01AE","N02BA","N02BE","N05B","N05C","R03","R06"
"4276",NA,0.0832829715512378,0.0434370392127326,0.0217240800605524,0.491353698696257,-0.0565202486528554,0.0145906114335099,0.123263776594826,0.176842406903615
"4277",NA,0.0821520839552557,0.0541543459020215,0.104472542014668,0.508238141406959,0.0319403758556251,-0.00538798484514898,0.130438296562947,0.100308697577981
"4278",NA,0.0821665519614816,0.0541650397831547,0.104518934674495,0.508827835107335,0.0322341326081939,-0.00537865314011161,0.130478065065634,0.100380285624269
"4279",NA,0.0822590238698283,0.0542177700875881,0.104549688308003,0.508975082683322,0.0327370148699767,-0.0053711779546514,0.13056780316015,0.10042298490563
"4280",NA,0.0822666237721814,0.0543994141821989,0.104591466849759,0.508992539100849,0.0332715111148305,-0.00536059320521214,0.130788912388876,0.100401615007797
"4281",NA,0.0822539647860552,0.0545444063658171,0.104627438890042,0.509411599143042,0.034006718663963,-0.00535161352023637,0.130952560730413,0.100367377192906
"4282",NA,0.0823075237699188,0.0546346863849204,0.104627679442065,0.509058425305196,0.0345658222883095,-0.00534866367203177,0.130901712734482,0.100406635985109
"4283",NA,92.9500555643713,2.55977821806336,2.48114901283631,-48.7764227043937,3.77437301299986,-0.675755199253555,25.1401317018174,-0.892435596746202
"4284",NA,0.0544421082748333,0.0641725756479062,0.0923928900830931,0.259569351801982,0.0156473569942257,0.00471213789944718,0.0893751004651044,0.0176373859047381
"4285",NA,0.0708468693089756,0.0603945401111969,0.0604270338599256,0.348377586400739,0.0804223367692969,0.0111183156495524,0.159572589732359,0.0578849299520764
"4286",NA,0.396725660670568,0.287524470957849,0.345540786570841,1.70495576971773,0.540610751816798,0.0644876784379946,0.642105987324712,0.160833832998129
"4287",NA,0.367275185025381,0.258648701631533,0.335031247485921,1.62517982295779,0.549382334573616,0.0661413970818122,0.594798746398566,0.240368582767241
"4288",NA,0.386269726956359,0.296621861599978,0.353711553864901,1.85603763004304,0.539988380997505,0.0727664023876332,0.605625851312698,0.238905081443712
"4289",NA,0.370986428439016,0.292985808923478,0.305649201111651,1.86166841125352,0.549649453282765,0.115558748158669,0.628186589272789,0.194559616088513
"4290",NA,0.348916965833131,0.269797936325545,0.330476018442513,1.64179528008715,0.597471168270019,0.0912307468181219,0.523230243577781,0.146347898557053
"4291",NA,0.380918734925015,0.314170843456132,0.314480859361974,1.64933106388163,0.498687453689072,0.0624755014415217,0.546513706415222,0.158225218251794
"4292",NA,0.343748396678654,0.272933152022252,0.362758569996229,1.61422673349771,0.53106503313278,0.095762770128123,0.744476839162327,0.191830875014487
"4293",NA,0.324345206698215,0.348829436620484,0.316241959805043,1.77596724228823,0.567137284187569,0.051169466350396,0.492535013922088,0.181103306437734
"4294",NA,0.35566350258502,0.305931777490747,0.349885012538256,1.7708872834027,0.456658856198869,0.0546095326090152,0.670968538118222,0.192097881118939
"4295",NA,0.390635004342279,0.294158309810254,0.351488105285066,1.84116015032328,0.483330777309712,0.0580286575619138,0.620986360553778,0.236967265673472
"4296",NA,0.406094425957188,0.335751846916624,0.346577860688718,2.08783617588116,0.407918752230876,0.0760507901782584,0.629654864363619,0.182070076660143
"4297",NA,0.0785102446116903,0.0695744374624527,0.0559489287984773,0.60035893066981,0.0704391347220416,0.00957038804646383,0.159339030234659,0.0510223694826709
"4298",NA,0.0730959516098543,0.0696080026679781,0.0561662001326335,0.479996541042691,0.0568401752755469,0.00511151036118253,0.131360741189092,0.0478746627621674
"4299",NA,0.0514825737498508,0.0401633579713113,0.0751197722320813,0.192444638414408,0.0058234086486352,-0.00534173900808233,0.0635189895436491,-0.00755182771660897
"4300",NA,0.083129723108491,0.0553125667374571,0.0930007356439987,0.513608858730169,-0.0525678686450817,-0.00534130520687597,0.130676161764265,0.10094923703612
"4301",NA,0.087526231639878,0.0493380633265439,0.0379611013462578,0.594984415439321,0.0336229383997541,0.0144591723141929,0.12427049758457,0.181081489846145
"4302",NA,0.0878834442623594,0.0497335467610114,0.038131774111057,0.600540510563171,0.0337219677293678,0.0144509381689464,0.124292540555428,0.181260587800632
"4303",NA,0.0881857874297138,0.0499631779169055,0.0381989602926134,0.606401481410834,0.0333814985839646,0.0144408691941832,0.124274906178744,0.1814005230356
"4304",NA,0.0884007949288621,0.0500840368406356,0.038129191085372,0.610813827134665,0.0327146058814429,0.0144271610760569,0.124113644444578,0.18151251949081
"4305",NA,0.0886676123363495,0.0501608348172121,0.0380928383282608,0.614088194558872,0.0317767552435003,0.0144176608296333,0.123996700683396,0.181613802386115
"4306",NA,0.089042210069312,0.0502891704944629,0.0381235407855034,0.616534635358153,0.0310235009715444,0.0144156653440829,0.124150537416849,0.181718084917571
"4307",NA,92.9570000406188,2.55586005982544,2.41469043481257,-48.6645167476466,3.77027647717523,-0.655988787991649,25.1335383077648,-0.811090542753416
"4308",NA,0.0606394614372967,0.0495269293500034,0.0492506778007112,0.35019812104164,0.0115927509702941,0.0171681839306997,0.0763849430425941,0.0337802454741574
"4309",NA,0.0732639803315801,0.0595990173038133,0.0606340653984983,0.402921345615684,0.0774748291839515,0.0111180525962924,0.118842538191327,0.0503112434250016
