"","V1","M01AB"
"2376",NA,0.209211878319347
"2377",NA,0.0408027631578499
"2378",NA,0.0368546626438083
"2379",NA,0.0267635173712549
"2380",NA,0.0425972283821373
"2381",NA,0.0416340461639028
"2382",NA,0.0416340461639028
"2383",NA,0.0416340461639028
"2384",NA,0.0416340461639028
"2385",NA,0.0416340461639028
"2386",NA,0.0416340461639028
"2387",NA,0.000192612373269895
"2388",NA,0.028970623683425
"2389",NA,0.0360073406647527
"2390",NA,0.412439974045071
"2391",NA,0.406367801530328
"2392",NA,0.454827744489038
"2393",NA,0.388880912601611
"2394",NA,0.367152369132479
"2395",NA,0.474799255279245
"2396",NA,0.345443036887944
"2397",NA,0.29021721833454
"2398",NA,0.396106297924755
"2399",NA,0.429592229325086
"2400",NA,0.204481308545349
"2401",NA,0.0398801562789256
"2402",NA,0.036021327775185
"2403",NA,0.0261583572467946
"2404",NA,0.0416340461639028
"2405",NA,0.0409672664253408
"2406",NA,0.0409672664253408
"2407",NA,0.0409672664253408
"2408",NA,0.0409672664253408
"2409",NA,0.0409672664253408
"2410",NA,0.0409672664253408
"2411",NA,0.000189527637585375
"2412",NA,0.0285066518463
"2413",NA,0.0354306740323471
"2414",NA,0.405834643950953
"2415",NA,0.399859718808852
"2416",NA,0.44754356357212
"2417",NA,0.382652886811961
"2418",NA,0.361272331440758
"2419",NA,0.467195225585416
"2420",NA,0.339910679621551
"2421",NA,0.285569316465826
"2422",NA,0.389762555768797
"2423",NA,0.422712201541334
"2424",NA,0.201206488872144
"2425",NA,0.039241465528745
"2426",NA,0.0354444371356819
"2427",NA,0.0257394245651723
"2428",NA,0.0409672664253408
"2429",NA,0.0406567429640599
"2430",NA,0.0406567429640599
"2431",NA,0.0406567429640599
"2432",NA,0.0406567429640599
"2433",NA,0.0406567429640599
"2434",NA,0.0406567429640599
"2435",NA,0.000188091057037863
"2436",NA,0.0282905772830393
"2437",NA,0.0351621168037097
"2438",NA,0.402758500743375
"2439",NA,0.396828864306084
"2440",NA,0.444151275324437
"2441",NA,0.379752456559957
"2442",NA,0.35853396140505
"2443",NA,0.463653981777825
"2444",NA,0.3373342265171
"2445",NA,0.283404759727676
"2446",NA,0.386808235687041
"2447",NA,0.419508129915332
"2448",NA,0.199681385031725
"2449",NA,0.0389440232836314
"2450",NA,0.0351757755855494
"2451",NA,0.0255443250160744
"2452",NA,0.0406567429640599
"2453",NA,0.0444054488395559
"2454",NA,0.0444054488395559
"2455",NA,0.0444054488395559
"2456",NA,0.0444054488395559
"2457",NA,0.0444054488395559
"2458",NA,0.0444054488395559
"2459",NA,0.000205433765755809
"2460",NA,0.0308990757890768
"2461",NA,0.03840419731108
"2462",NA,0.439894361810193
"2463",NA,0.433417990407643
"2464",NA,0.485103707172939
"2465",NA,0.414767073111971
"2466",NA,0.391592152241244
"2467",NA,0.506404637117435
"2468",NA,0.368437721405228
"2469",NA,0.309535753272186
"2470",NA,0.422473421830753
"2471",NA,0.45818837030798
"2472",NA,0.218092765942323
"2473",NA,0.0425348099097971
"2474",NA,0.0384191154844006
"2475",NA,0.0278996086490498
"2476",NA,0.0444054488395559
"2477",NA,0.0451439298702484
"2478",NA,0.0451439298702484
"2479",NA,0.0451439298702484
"2480",NA,0.0451439298702484
"2481",NA,0.0451439298702484
"2482",NA,0.0451439298702484
"2483",NA,0.000208850214480887
"2484",NA,0.0314129402343752
"2485",NA,0.0390428750399253
"2486",NA,0.447209987486654
"2487",NA,0.440625911341701
"2488",NA,0.493171183012677
"2489",NA,0.421664821556215
"2490",NA,0.39810449213996
"2491",NA,0.514826356256389
"2492",NA,0.374564993516189
"2493",NA,0.314683461224391
"2494",NA,0.429499330050283
"2495",NA,0.465808232932923
"2496",NA,0.221719739090632
"2497",NA,0.0432421814392684
"2498",NA,0.0390580413086554
"2499",NA,0.0283635907118257
"2500",NA,0.0451439298702484
"2501",NA,0.0433414148747873
"2502",NA,0.0433414148747873
"2503",NA,0.0433414148747873
"2504",NA,0.0433414148747873
"2505",NA,0.0433414148747873
"2506",NA,0.0433414148747873
"2507",NA,0.000200511205349669
"2508",NA,0.0301586786761386
"2509",NA,0.0374839640650136
"2510",NA,0.429353706235076
"2511",NA,0.423032520273071
"2512",NA,0.473479754834745
"2513",NA,0.404828512309368
"2514",NA,0.382208903986576
"2515",NA,0.494270276405169
"2516",NA,0.35960929472062
"2517",NA,0.302118723078845
"2518",NA,0.412350203131532
"2519",NA,0.447209357573954
"2520",NA,0.212866873253536
"2521",NA,0.0415155997990621
"2522",NA,0.0374985247722232
"2523",NA,0.0272310841327545
"2524",NA,0.0433414148747873
"2525",NA,0.0425539800747669
"2526",NA,0.0425539800747669
"2527",NA,0.0425539800747669
"2528",NA,0.0425539800747669
"2529",NA,0.0425539800747669
"2530",NA,0.0425539800747669
"2531",NA,0.000196868280877948
"2532",NA,0.0296107502529241
"2533",NA,0.0368029485090429
"2534",NA,0.421553129101543
"2535",NA,0.415346787609158
"2536",NA,0.464877487531309
"2537",NA,0.397473513411574
"2538",NA,0.375264862294671
"2539",NA,0.485290283080504
"2540",NA,0.353075846888059
"2541",NA,0.296629774529812
"2542",NA,0.404858548770932
"2543",NA,0.439084375681557
"2544",NA,0.208999468733965
"2545",NA,0.0407613367432771
"2546",NA,0.0368172446746449
"2547",NA,0.0267363447858651
"2548",NA,0.0425539800747669
"2549",NA,0.0415917757605467
"2550",NA,0.0415917757605467
"2551",NA,0.0415917757605467
"2552",NA,0.0415917757605467
"2553",NA,0.0415917757605467
"2554",NA,0.0415917757605467
"2555",NA,0.00019241681690534
"2556",NA,0.0289412102571211
"2557",NA,0.035970782968494
"2558",NA,0.412021230116257
"2559",NA,0.405955222584385
"2560",NA,0.45436596491226
"2561",NA,0.388486087823628
"2562",NA,0.36677960500873
"2563",NA,0.474317198936346
"2564",NA,0.34509231391357
"2565",NA,0.289922565279883
"2566",NA,0.395704137324767
"2567",NA,0.429156070976681
"2568",NA,0.204273701834318
"2569",NA,0.0398396665728523
"2570",NA,0.0359847558780293
"2571",NA,0.0261317990711226
"2572",NA,0.0415917757605467
"2573",NA,0.040925672993144
"2574",NA,0.040925672993144
"2575",NA,0.040925672993144
"2576",NA,0.040925672993144
"2577",NA,0.040925672993144
"2578",NA,0.040925672993144
"2579",NA,0.000189335213105268
"2580",NA,0.0284777094834287
"2581",NA,0.0353947018168043
"2582",NA,0.405422606311657
"2583",NA,0.399453747418673
"2584",NA,0.447089179511605
"2585",NA,0.38226438525227
"2586",NA,0.360905537228365
"2587",NA,0.466720889496298
"2588",NA,0.339565573563972
"2589",NA,0.285279382354075
"2590",NA,0.389366835872138
"2591",NA,0.422283028378764
"2592",NA,0.201002207034894
"2593",NA,0.0392016242755154
"2594",NA,0.035408450946673
"2595",NA,0.0257132917253747
"2596",NA,0.040925672993144
"2597",NA,0.0406154648015322
"2598",NA,0.0406154648015322
"2599",NA,0.0406154648015322
"2600",NA,0.0406154648015322
"2601",NA,0.0406154648015322
"2602",NA,0.0406154648015322
"2603",NA,0.000187900091095774
"2604",NA,0.0282618542973313
"2605",NA,0.0351264172501689
"2606",NA,0.402349586264717
"2607",NA,0.396425970095622
"2608",NA,0.44370033540173
"2609",NA,0.379366899762256
"2610",NA,0.358169947417416
"2611",NA,0.463183241058792
"2612",NA,0.336991736292523
"2613",NA,0.283117023256914
"2614",NA,0.386415515265884
"2615",NA,0.419082209797146
"2616",NA,0.199478651608824
"2617",NA,0.0389044840189145
"2618",NA,0.0351400621644585
"2619",NA,0.0255183902578326
"2620",NA,0.0406154648015322
"2621",NA,0.0443603646739125
"2622",NA,0.0443603646739125
"2623",NA,0.0443603646739125
"2624",NA,0.0443603646739125
"2625",NA,0.0443603646739125
"2626",NA,0.0443603646739125
"2627",NA,0.000205225192029698
"2628",NA,0.0308677044351663
"2629",NA,0.0383652061233267
"2630",NA,0.43944774386596
"2631",NA,0.432977947823162
"2632",NA,0.484611188879352
"2633",NA,0.414345966515454
"2634",NA,0.391194574783574
"2635",NA,0.505890492319014
"2636",NA,0.36806365228319
"2637",NA,0.309221486407696
"2638",NA,0.422044491097532
"2639",NA,0.457723178739768
"2640",NA,0.217871339729047
"2641",NA,0.0424916249749366
"2642",NA,0.0383801091504566
"2643",NA,0.027871282607751
"2644",NA,0.0443603646739125
"2645",NA,0.0450980959362323
"2646",NA,0.0450980959362323
"2647",NA,0.0450980959362323
"2648",NA,0.0450980959362323
"2649",NA,0.0450980959362323
"2650",NA,0.0450980959362323
"2651",NA,0.000208638172087208
"2652",NA,0.0313810471618383
"2653",NA,0.0390032354125486
"2654",NA,0.44675594210078
"2655",NA,0.44017855066654
"2656",NA,0.492670473935603
"2657",NA,0.421236711782351
"2658",NA,0.39770030280428
"2659",NA,0.514303661016737
"2660",NA,0.374184703469512
"2661",NA,0.314363967971607
"2662",NA,0.429063266021076
"2663",NA,0.465335305036
"2664",NA,0.221494630467596
"2665",NA,0.0431982783210309
"2666",NA,0.0390183862832005
"2667",NA,0.0283347935967123
"2668",NA,0.0450980959362323
"2669",NA,0.0456899391092298
"2670",NA,0.0456899391092298
"2671",NA,0.0456899391092298
"2672",NA,0.0456899391092298
"2673",NA,0.0456899391092298
"2674",NA,0.0456899391092298
"2675",NA,0.000211376227324641
"2676",NA,0.0317928751589783
"2677",NA,0.0395150929117293
"2678",NA,0.452618926974959
"2679",NA,0.445955217390569
"2680",NA,0.499136016448718
"2681",NA,0.426764795993197
"2682",NA,0.402919507833391
"2683",NA,0.521053105850301
"2684",NA,0.379095302411464
"2685",NA,0.318489511731669
"2686",NA,0.434694061723353
"2687",NA,0.471442115483822
"2688",NA,0.224401406955082
"2689",NA,0.0437651893087076
"2690",NA,0.0395304426142648
"2691",NA,0.0287066441992792
"2692",NA,0.0456899391092298
"2693",NA,0.0448598358888029
"2694",NA,0.0448598358888029
"2695",NA,0.0448598358888029
"2696",NA,0.0448598358888029
"2697",NA,0.0448598358888029
"2698",NA,0.0448598358888029
"2699",NA,0.000207535905134577
"2700",NA,0.0312152563533807
"2701",NA,0.0387971754331553
"2702",NA,0.444395663030355
"2703",NA,0.437853020947779
"2704",NA,0.490067621463672
"2705",NA,0.419011254657283
"2706",NA,0.395599192080163
"2707",NA,0.511586517152387
"2708",NA,0.37220782920586
"2709",NA,0.312703135682259
"2710",NA,0.426796460028713
"2711",NA,0.462876868387028
"2712",NA,0.220324440904932
"2713",NA,0.0429700552967996
"2714",NA,0.0388122462594709
"2715",NA,0.0281850966056065
"2716",NA,0.0448598358888029
"2717",NA,0.0438454929871147
"2718",NA,0.0438454929871147
"2719",NA,0.0438454929871147
"2720",NA,0.0438454929871147
"2721",NA,0.0438454929871147
"2722",NA,0.0438454929871147
"2723",NA,0.000202843231431077
"2724",NA,0.0305094362566485
"2725",NA,0.0379199176651216
"2726",NA,0.434347262776435
"2727",NA,0.427952558875604
"2728",NA,0.478986515094691
"2729",NA,0.409536830966956
"2730",NA,0.386654147488499
"2731",NA,0.500018838805119
"2732",NA,0.363791695663964
"2733",NA,0.305632485517573
"2734",NA,0.417146002083016
"2735",NA,0.452410582532398
"2736",NA,0.215342600729362
"2737",NA,0.0419984429466453
"2738",NA,0.0379346477192209
"2739",NA,0.0275477926095295
"2740",NA,0.0438454929871147
"2741",NA,0.0431432963705289
"2742",NA,0.0431432963705289
"2743",NA,0.0431432963705289
"2744",NA,0.0431432963705289
"2745",NA,0.0431432963705289
"2746",NA,0.0431432963705289
"2747",NA,0.000199594645975553
"2748",NA,0.0300208199484761
"2749",NA,0.037312620630202
"2750",NA,0.427391081933981
"2751",NA,0.421098790827197
"2752",NA,0.471315425379983
"2753",NA,0.40297799544065
"2754",NA,0.380461783903144
"2755",NA,0.492010911127323
"2756",NA,0.357965480004527
"2757",NA,0.300737704261214
"2758",NA,0.410465303764238
"2759",NA,0.445165113073194
"2760",NA,0.211893834725444
"2761",NA,0.0413258273018018
"2762",NA,0.0373271147787738
"2763",NA,0.0271066077705198
"2764",NA,0.0431432963705289
"2765",NA,0.0428162790494084
"2766",NA,0.0428162790494084
"2767",NA,0.0428162790494084
"2768",NA,0.0428162790494084
"2769",NA,0.0428162790494084
"2770",NA,0.0428162790494084
"2771",NA,0.000198081759573078
"2772",NA,0.0297932683021421
"2773",NA,0.0370297986330676
"2774",NA,0.42415154535605
"2775",NA,0.417906948522875
"2776",NA,0.467742951304595
"2777",NA,0.399923505041777
"2778",NA,0.377577961760947
"2779",NA,0.488281569522614
"2780",NA,0.355252175223192
"2781",NA,0.298458174260474
"2782",NA,0.407354061106814
"2783",NA,0.441790852991553
"2784",NA,0.210287722999564
"2785",NA,0.0410125860227568
"2786",NA,0.0370441829189716
"2787",NA,0.0269011452536632
"2788",NA,0.0428162790494084
"2789",NA,0.0467641023411383
"2790",NA,0.0467641023411383
"2791",NA,0.0467641023411383
"2792",NA,0.0467641023411383
"2793",NA,0.0467641023411383
"2794",NA,0.0467641023411383
"2795",NA,0.000216345648950459
"2796",NA,0.0325403206184872
"2797",NA,0.0404440864875307
"2798",NA,0.463259926260602
"2799",NA,0.456439553919307
"2800",NA,0.510870625140332
"2801",NA,0.436797968754336
"2802",NA,0.412392081646602
"2803",NA,0.533302981842433
"2804",NA,0.388007772928575
"2805",NA,0.325977149708878
"2806",NA,0.44491365026594
"2807",NA,0.482525644950019
"2808",NA,0.229677048491032
"2809",NA,0.0447941019776552
"2810",NA,0.0404597970591416
"2811",NA,0.0293815328577348
"2812",NA,0.0467641023411383
"2813",NA,0.0475418087577781
"2814",NA,0.0475418087577781
"2815",NA,0.0475418087577781
"2816",NA,0.0475418087577781
"2817",NA,0.0475418087577781
"2818",NA,0.0475418087577781
"2819",NA,0.000219943566818602
"2820",NA,0.0330814796459802
"2821",NA,0.0411166884193936
"2822",NA,0.470964130964389
"2823",NA,0.464030333002411
"2824",NA,0.519366615512308
"2825",NA,0.444062100130095
"2826",NA,0.419250332997786
"2827",NA,0.542172031609847
"2828",NA,0.394460503112754
"2829",NA,0.331398284902647
"2830",NA,0.452312748791094
"2831",NA,0.490550246545777
"2832",NA,0.233496673062533
"2833",NA,0.0455390464712223
"2834",NA,0.0411326602643262
"2835",NA,0.0298701599347069
"2836",NA,0.0475418087577781
"2837",NA,0.05709941298052
"2838",NA,0.05709941298052
"2839",NA,0.05709941298052
"2840",NA,0.05709941298052
"2841",NA,0.05709941298052
"2842",NA,0.05709941298052
"2843",NA,0.00026416009155582
"2844",NA,0.0397320404433172
"2845",NA,0.0493826136151418
"2846",NA,0.565644768585875
"2847",NA,0.55731702919818
"2848",NA,0.623777883978392
"2849",NA,0.533334467216227
"2850",NA,0.503534647325436
"2851",NA,0.651168004505367
"2852",NA,0.473761174853362
"2853",NA,0.398021194925538
"2854",NA,0.543243791399742
"2855",NA,0.589168394032349
"2856",NA,0.280437856975598
"2857",NA,0.0546940238316868
"2858",NA,0.0494017963722495
"2859",NA,0.0358751305949623
"2860",NA,0.05709941298052
"2861",NA,0.0560620203395208
"2862",NA,0.0560620203395208
"2863",NA,0.0560620203395208
"2864",NA,0.0560620203395208
"2865",NA,0.0560620203395208
"2866",NA,0.0560620203395208
"2867",NA,0.000259360782408471
"2868",NA,0.0390101814220722
"2869",NA,0.0484854212048602
"2870",NA,0.555368030354768
"2871",NA,0.547191590868525
"2872",NA,0.612444972610669
"2873",NA,0.523644748485316
"2874",NA,0.494386337205299
"2875",NA,0.639337464388283
"2876",NA,0.465153794659249
"2877",NA,0.390789872622482
"2878",NA,0.533374038243806
"2879",NA,0.578464274245917
"2880",NA,0.275342810391085
"2881",NA,0.0537003327433216
"2882",NA,0.0485042554461073
"2883",NA,0.0352233446214918
"2884",NA,0.0560620203395208
"2885",NA,0.0547943805620003
"2886",NA,0.0547943805620003
"2887",NA,0.0547943805620003
"2888",NA,0.0547943805620003
"2889",NA,0.0547943805620003
"2890",NA,0.0547943805620003
"2891",NA,0.000253496276589403
"2892",NA,0.038128107294179
"2893",NA,0.0473890988073281
"2894",NA,0.542810391472378
"2895",NA,0.534818832585665
"2896",NA,0.598596745163246
"2897",NA,0.511804416858848
"2898",NA,0.483207578703399
"2899",NA,0.624881160526783
"2900",NA,0.454636024354082
"2901",NA,0.381953573391945
"2902",NA,0.521313713926561
"2903",NA,0.565384397361927
"2904",NA,0.269116928826486
"2905",NA,0.052486093987043
"2906",NA,0.0474075071803449
"2907",NA,0.0344268961084146
"2908",NA,0.0547943805620003
"2909",NA,0.053916834752449
"2910",NA,0.053916834752449
"2911",NA,0.053916834752449
"2912",NA,0.053916834752449
"2913",NA,0.053916834752449
"2914",NA,0.053916834752449
"2915",NA,0.000249436469854181
"2916",NA,0.037517476049899
"2917",NA,0.0466301504507584
"2918",NA,0.534117146297747
"2919",NA,0.526253574239991
"2920",NA,0.589010067479488
"2921",NA,0.503607740179272
"2922",NA,0.475468887591547
"2923",NA,0.614873531308904
"2924",NA,0.447354913883428
"2925",NA,0.375836490685006
"2926",NA,0.512964743458681
"2927",NA,0.556329623795698
"2928",NA,0.264806953410233
"2929",NA,0.0516455159685374
"2930",NA,0.0466482640090436
"2931",NA,0.0338755406937546
"2932",NA,0.053916834752449
"2933",NA,0.053508156224211
"2934",NA,0.053508156224211
"2935",NA,0.053508156224211
"2936",NA,0.053508156224211
"2937",NA,0.053508156224211
"2938",NA,0.053508156224211
"2939",NA,0.000247545792668532
"2940",NA,0.0372331012907783
"2941",NA,0.0462767034922115
"2942",NA,0.530068648082712
"2943",NA,0.522264680285296
"2944",NA,0.584545492201654
"2945",NA,0.499790496993342
"2946",NA,0.471864931126075
"2947",NA,0.610212916289838
"2948",NA,0.44396405556162
"2949",NA,0.372987727314966
"2950",NA,0.509076576110632
"2951",NA,0.552112759565595
"2952",NA,0.262799771117657
"2953",NA,0.051254053569956
"2954",NA,0.046294679753447
"2955",NA,0.0336187710562647
"2956",NA,0.053508156224211
"2957",NA,0.0584418111360659
"2958",NA,0.0584418111360659
"2959",NA,0.0584418111360659
"2960",NA,0.0584418111360659
"2961",NA,0.0584418111360659
"2962",NA,0.0584418111360659
"2963",NA,0.000270370453469599
"2964",NA,0.0406661344212251
"2965",NA,0.0505435910398242
"2966",NA,0.578942987506321
"2967",NA,0.5704194642846
"2968",NA,0.638442803234368
"2969",NA,0.545873076068902
"2970",NA,0.51537266713229
"2971",NA,0.666476861156779
"2972",NA,0.484899225038035
"2973",NA,0.4073786101781
"2974",NA,0.556015366894495
"2975",NA,0.603019649661278
"2976",NA,0.287030906576261
"2977",NA,0.0559798716693185
"2978",NA,0.0505632247805133
"2979",NA,0.0367185492332077
"2980",NA,0.0584418111360659
"2981",NA,0.0594137226931191
"2982",NA,0.0594137226931191
"2983",NA,0.0594137226931191
"2984",NA,0.0594137226931191
"2985",NA,0.0594137226931191
"2986",NA,0.0594137226931191
"2987",NA,0.000274866826242869
"2988",NA,0.0413424291023165
"2989",NA,0.0513841519210091
"2990",NA,0.58857104949643
"2991",NA,0.579905776548529
"2992",NA,0.649060371836686
"2993",NA,0.55495117171656
"2994",NA,0.523943528329746
"2995",NA,0.67756064776905
"2996",NA,0.492963300255064
"2997",NA,0.414153485419501
"2998",NA,0.565262133044944
"2999",NA,0.613048116528457
"3000",NA,0.291804349594366
"3001",NA,0.0569108401519874
"3002",NA,0.0514041121789487
"3003",NA,0.0373291939354209
"3004",NA,0.0594137226931191
"3005",NA,0.05581195031382
"3006",NA,0.05581195031382
"3007",NA,0.05581195031382
"3008",NA,0.05581195031382
"3009",NA,0.05581195031382
"3010",NA,0.05581195031382
"3011",NA,0.000258203878730546
"3012",NA,0.0388361727614543
"3013",NA,0.0482691473272264
"3014",NA,0.552890757920005
"3015",NA,0.544750790227324
"3016",NA,0.609713102993528
"3017",NA,0.521308980795911
"3018",NA,0.492181079469272
"3019",NA,0.636485638228919
"3020",NA,0.463078931486627
"3021",NA,0.389046716865724
"3022",NA,0.53099487212307
"3023",NA,0.575883978797204
"3024",NA,0.274114617342493
"3025",NA,0.0534607972519508
"3026",NA,0.0482878975565316
"3027",NA,0.0350662275100959
"3028",NA,0.05581195031382
"3029",NA,0.0547979485314352
"3030",NA,0.0547979485314352
"3031",NA,0.0547979485314352
"3032",NA,0.0547979485314352
"3033",NA,0.0547979485314352
"3034",NA,0.0547979485314352
"3035",NA,0.000253512783153716
"3036",NA,0.038130590029088
"3037",NA,0.0473921845773352
"3038",NA,0.542845736901341
"3039",NA,0.534853657639408
"3040",NA,0.598635723154578
"3041",NA,0.511837743314906
"3042",NA,0.483239043058938
"3043",NA,0.624921850043817
"3044",NA,0.454665628255473
"3045",NA,0.381978444531311
"3046",NA,0.521347659586284
"3047",NA,0.565421212711021
"3048",NA,0.269134452539075
"3049",NA,0.052489511650993
"3050",NA,0.0474105941490245
"3051",NA,0.0344291378367049
"3052",NA,0.0547979485314352
"3053",NA,0.0535588911648922
"3054",NA,0.0535588911648922
"3055",NA,0.0535588911648922
"3056",NA,0.0535588911648922
"3057",NA,0.0535588911648922
"3058",NA,0.0535588911648922
"3059",NA,0.000247780508681812
"3060",NA,0.0372684046784983
"3061",NA,0.0463205817711931
"3062",NA,0.530571244384194
"3063",NA,0.522759877082269
"3064",NA,0.585099741926649
"3065",NA,0.50026438439682
"3066",NA,0.472312340287211
"3067",NA,0.61079150315015
"3068",NA,0.44438500989107
"3069",NA,0.373341383870442
"3070",NA,0.509559268315217
"3071",NA,0.552636257478483
"3072",NA,0.263048950527667
"3073",NA,0.0513026512333972
"3074",NA,0.0463385750770179
"3075",NA,0.0336506474369078
"3076",NA,0.0535588911648922
"3077",NA,0.0527011320293037
"3078",NA,0.0527011320293037
"3079",NA,0.0527011320293037
"3080",NA,0.0527011320293037
"3081",NA,0.0527011320293037
"3082",NA,0.0527011320293037
"3083",NA,0.000243812241409656
"3084",NA,0.0366715417882011
"3085",NA,0.0455787459841584
"3086",NA,0.522074012233701
"3087",NA,0.514387745947105
"3088",NA,0.57572922215015
"3089",NA,0.49225252424451
"3090",NA,0.464748139163531
"3091",NA,0.601009523344894
"3092",NA,0.437268071999673
"3093",NA,0.367362227548438
"3094",NA,0.501398548255208
"3095",NA,0.543785648584244
"3096",NA,0.258836155312632
"3097",NA,0.0504810263487469
"3098",NA,0.0455964511226572
"3099",NA,0.0331117238402895
"3100",NA,0.0527011320293037
"3101",NA,0.0523016682778966
"3102",NA,0.0523016682778966
"3103",NA,0.0523016682778966
"3104",NA,0.0523016682778966
"3105",NA,0.0523016682778966
"3106",NA,0.0523016682778966
"3107",NA,0.000241964194719913
"3108",NA,0.036393579036956
"3109",NA,0.0452332684554188
"3110",NA,0.518116798500169
"3111",NA,0.510488792532602
"3112",NA,0.571365312950876
"3113",NA,0.488521351262021
"3114",NA,0.461225443768175
"3115",NA,0.596453994657327
"3116",NA,0.433953669866633
"3117",NA,0.364577697351626
"3118",NA,0.497598050290103
"3119",NA,0.539663865108625
"3120",NA,0.256874230442717
"3121",NA,0.0500983905421965
"3122",NA,0.045250839392606
"3123",NA,0.0328607437775947
"3124",NA,0.0523016682778966
"3125",NA,0.0571240804259851
"3126",NA,0.0571240804259851
"3127",NA,0.0571240804259851
"3128",NA,0.0571240804259851
"3129",NA,0.0571240804259851
"3130",NA,0.0571240804259851
"3131",NA,0.000264274211024171
"3132",NA,0.0397492050320527
"3133",NA,0.049403947335835
"3134",NA,0.565889132069725
"3135",NA,0.557557795025828
"3136",NA,0.624047361476184
"3137",NA,0.533564872367488
"3138",NA,0.503752178694049
"3139",NA,0.651449314774621
"3140",NA,0.473965843821643
"3141",NA,0.398193143560512
"3142",NA,0.54347847746566
"3143",NA,0.589422919927992
"3144",NA,0.280559008580881
"3145",NA,0.0547176521280161
"3146",NA,0.0494231383800615
"3147",NA,0.0358906289649333
"3148",NA,0.0571240804259851
"3149",NA,0.0580740775748207
"3150",NA,0.0580740775748207
"3151",NA,0.0580740775748207
"3152",NA,0.0580740775748207
"3153",NA,0.0580740775748207
"3154",NA,0.0580740775748207
"3155",NA,0.000268669200757249
"3156",NA,0.0404102507971195
"3157",NA,0.0502255554695726
"3158",NA,0.575300103030034
"3159",NA,0.566830212395801
"3160",NA,0.634425527911771
"3161",NA,0.542438277482949
"3162",NA,0.512129786349356
"3163",NA,0.662283187058108
"3164",NA,0.481848092374588
"3165",NA,0.404815260682528
"3166",NA,0.552516749945422
"3167",NA,0.599225267540668
"3168",NA,0.285224821251201
"3169",NA,0.0556276293762266
"3170",NA,0.0502450656688237
"3171",NA,0.0364875050097176
"3172",NA,0.0580740775748207
"3173",NA,0.0627715464912164
"3174",NA,0.0627715464912164
"3175",NA,0.0627715464912164
"3176",NA,0.0627715464912164
"3177",NA,0.0627715464912164
"3178",NA,0.0627715464912164
"3179",NA,0.000290401189831446
"3180",NA,0.0436789363268837
"3181",NA,0.0542881767884055
"3182",NA,0.621834709595262
"3183",NA,0.612679710395536
"3184",NA,0.685742644284285
"3185",NA,0.586314772021437
"3186",NA,0.553554701784939
"3187",NA,0.715853640778165
"3188",NA,0.520823596263358
"3189",NA,0.437559768789245
"3190",NA,0.597208467266506
"3191",NA,0.647695121660428
"3192",NA,0.308295953638725
"3193",NA,0.0601272111311144
"3194",NA,0.0543092651195593
"3195",NA,0.0394388893067675
"3196",NA,0.0627715464912164
"3197",NA,0.0616311014849543
"3198",NA,0.0616311014849543
"3199",NA,0.0616311014849543
"3200",NA,0.0616311014849543
"3201",NA,0.0616311014849543
"3202",NA,0.0616311014849543
"3203",NA,0.000285125127582411
"3204",NA,0.0428853693750196
"3205",NA,0.0533018592037962
"3206",NA,0.610537102177265
"3207",NA,0.601548432687468
"3208",NA,0.673283945750159
"3209",NA,0.575662497364749
"3210",NA,0.543497618111975
"3211",NA,0.702847880119485
"3212",NA,0.511361177337849
"3213",NA,0.429610102401358
"3214",NA,0.586358273950226
"3215",NA,0.635927677517861
"3216",NA,0.302694776028305
"3217",NA,0.0590348088962175
"3218",NA,0.0533225643982694
"3219",NA,0.0387223563093095
"3220",NA,0.0616311014849543
"3221",NA,0.0602375370842854
"3222",NA,0.0602375370842854
"3223",NA,0.0602375370842854
"3224",NA,0.0602375370842854
"3225",NA,0.0602375370842854
"3226",NA,0.0602375370842854
"3227",NA,0.000278678054303475
"3228",NA,0.0419156718906228
"3229",NA,0.0520966304850784
"3230",NA,0.596732014317696
"3231",NA,0.5879465910706
"3232",NA,0.658060065018961
"3233",NA,0.562645972529094
"3234",NA,0.531208385659524
"3235",NA,0.686955517964328
"3236",NA,0.499798594235287
"3237",NA,0.419896024112162
"3238",NA,0.573099902820608
"3239",NA,0.621548473651039
"3240",NA,0.295850428710506
"3241",NA,0.0576999502599793
"3242",NA,0.0521168675064827
"3243",NA,0.0378467903050925
"3244",NA,0.0602375370842854
"3245",NA,0.0592728177516854
"3246",NA,0.0592728177516854
"3247",NA,0.0592728177516854
"3248",NA,0.0592728177516854
"3249",NA,0.0592728177516854
"3250",NA,0.0592728177516854
"3251",NA,0.000274214955053887
"3252",NA,0.0412443818450948
"3253",NA,0.0512622898226779
"3254",NA,0.587175200768228
"3255",NA,0.578530478287827
"3256",NA,0.647521067286574
"3257",NA,0.55363505552648
"3258",NA,0.522700949530986
"3259",NA,0.675953752273125
"3260",NA,0.491794193829765
"3261",NA,0.413171283497749
"3262",NA,0.563921563490621
"3263",NA,0.611594218253109
"3264",NA,0.291112309558396
"3265",NA,0.056775871019688
"3266",NA,0.0512822027430859
"3267",NA,0.0372406644232675
"3268",NA,0.0592728177516854
"3269",NA,0.0588235419728958
"3270",NA,0.0588235419728958
"3271",NA,0.0588235419728958
"3272",NA,0.0588235419728958
"3273",NA,0.0588235419728958
"3274",NA,0.0588235419728958
"3275",NA,0.00027213646204207
"3276",NA,0.0409317579058757
"3277",NA,0.0508737321995343
"3278",NA,0.582724533403025
